"graph_type" "ms_sc" "n" "seed" "est_method" "FP" "FN" "TP" "TN" "F1"
"ABA" 3 80000 18 "Nlasso(AND)" 34 155 136 51204 0.59002169197397
"ABA" 3 80000 18 "Nlasso(OR)" 38 137 154 51200 0.63768115942029
"ABA" 3 80000 18 "Glasso" 96 109 182 51142 0.639718804920914
"ABA" 3 80000 19 "Nlasso_JOE(AND)" 6 143 148 51232 0.665168539325843
"ABA" 3 80000 19 "Nlasso_JOE(OR)" 16 89 202 51222 0.793713163064833
"ABA" 3 80000 19 "Nlasso(AND)" 22 155 136 51216 0.605790645879733
"ABA" 3 80000 19 "Nlasso(OR)" 22 143 148 51216 0.642082429501085
"ABA" 3 80000 19 "Glasso" 68 119 172 51170 0.647834274952919
"ABA" 3 80000 20 "Nlasso_JOE(AND)" 2 147 144 51236 0.659038901601831
"ABA" 3 80000 20 "Nlasso_JOE(OR)" 10 83 208 51228 0.817288801571709
"ABA" 3 80000 20 "Nlasso(AND)" 30 165 126 51208 0.563758389261745
"ABA" 3 80000 20 "Nlasso(OR)" 32 145 146 51206 0.622601279317697
"ABA" 3 80000 20 "Glasso" 78 117 174 51160 0.640883977900553
"ABA" 3 120000 1 "Nlasso_JOE(AND)" 1 100 191 51237 0.790890269151139
"ABA" 3 120000 1 "Nlasso_JOE(OR)" 35 48 243 51203 0.854130052724077
"ABA" 3 120000 1 "Nlasso(AND)" 28 127 164 51210 0.679089026915114
"ABA" 3 120000 1 "Nlasso(OR)" 32 105 186 51206 0.730844793713163
"ABA" 3 120000 1 "Glasso" 86 67 224 51152 0.745424292845258
"ABA" 3 120000 2 "Nlasso_JOE(AND)" 4 99 192 51234 0.788501026694045
"ABA" 3 120000 2 "Nlasso_JOE(OR)" 19 34 257 51219 0.90652557319224
"ABA" 3 120000 2 "Nlasso(AND)" 18 119 172 51220 0.715176715176715
"ABA" 3 120000 2 "Nlasso(OR)" 20 89 202 51218 0.787524366471735
"ABA" 3 120000 2 "Glasso" 44 59 232 51194 0.818342151675485
"ABA" 3 120000 3 "Nlasso_JOE(AND)" 4 107 184 51234 0.768267223382046
"ABA" 3 120000 3 "Nlasso_JOE(OR)" 16 47 244 51222 0.885662431941924
"ABA" 3 120000 3 "Nlasso(AND)" 26 119 172 51212 0.703476482617587
"ABA" 3 120000 3 "Nlasso(OR)" 28 91 200 51210 0.770712909441233
"ABA" 3 120000 3 "Glasso" 96 71 220 51142 0.724876441515651
"ABA" 3 120000 4 "Nlasso_JOE(AND)" 6 111 180 51232 0.754716981132076
"ABA" 3 120000 4 "Nlasso_JOE(OR)" 20 41 250 51218 0.89126559714795
"ABA" 3 120000 4 "Nlasso(AND)" 30 119 172 51208 0.697768762677485
"ABA" 3 120000 4 "Nlasso(OR)" 30 99 192 51208 0.748538011695906
"ABA" 3 120000 4 "Glasso" 84 61 230 51154 0.760330578512397
"ABA" 3 120000 5 "Nlasso_JOE(AND)" 6 103 188 51232 0.775257731958763
"ABA" 3 120000 5 "Nlasso_JOE(OR)" 20 37 254 51218 0.899115044247788
"ABA" 3 120000 5 "Nlasso(AND)" 26 127 164 51212 0.681912681912682
"ABA" 3 120000 5 "Nlasso(OR)" 26 101 190 51212 0.749506903353057
"ABA" 3 120000 5 "Glasso" 58 59 232 51180 0.798623063683305
"ABA" 3 120000 6 "Nlasso_JOE(AND)" 4 111 180 51234 0.757894736842105
"ABA" 3 120000 6 "Nlasso_JOE(OR)" 31 48 243 51207 0.860176991150442
"ABA" 3 120000 6 "Nlasso(AND)" 28 129 162 51210 0.673596673596674
"ABA" 3 120000 6 "Nlasso(OR)" 30 107 184 51208 0.728712871287129
"ABA" 3 120000 6 "Glasso" 64 83 208 51174 0.738898756660746
"ABA" 3 120000 7 "Nlasso_JOE(AND)" 0 95 196 51238 0.804928131416838
"ABA" 3 120000 7 "Nlasso_JOE(OR)" 17 36 255 51221 0.905861456483126
"ABA" 3 120000 7 "Nlasso(AND)" 8 109 182 51230 0.756756756756757
"ABA" 3 120000 7 "Nlasso(OR)" 10 87 204 51228 0.807920792079208
"ABA" 3 120000 7 "Glasso" 68 53 238 51170 0.797319932998325
"ABA" 3 120000 8 "Nlasso_JOE(AND)" 4 107 184 51234 0.768267223382046
"ABA" 3 120000 8 "Nlasso_JOE(OR)" 28 39 252 51210 0.882661996497373
"ABA" 3 120000 8 "Nlasso(AND)" 30 121 170 51208 0.692464358452138
"ABA" 3 120000 8 "Nlasso(OR)" 32 91 200 51206 0.764818355640535
"ABA" 3 120000 8 "Glasso" 84 61 230 51154 0.760330578512397
"ABA" 3 120000 9 "Nlasso_JOE(AND)" 2 121 170 51236 0.734341252699784
"ABA" 3 120000 9 "Nlasso_JOE(OR)" 15 40 251 51223 0.901256732495512
"ABA" 3 120000 9 "Nlasso(AND)" 22 127 164 51216 0.687631027253669
"ABA" 3 120000 9 "Nlasso(OR)" 24 111 180 51214 0.727272727272727
"ABA" 3 120000 9 "Glasso" 64 77 214 51174 0.75219683655536
"ABA" 3 120000 10 "Nlasso_JOE(AND)" 3 108 183 51235 0.767295597484277
"ABA" 3 120000 10 "Nlasso_JOE(OR)" 27 58 233 51211 0.84573502722323
"ABA" 3 120000 10 "Nlasso(AND)" 27 126 165 51211 0.683229813664596
"ABA" 3 120000 10 "Nlasso(OR)" 31 100 191 51207 0.744639376218324
"ABA" 3 120000 10 "Glasso" 91 84 207 51147 0.702886247877759
"ABA" 3 120000 11 "Nlasso_JOE(AND)" 4 89 202 51234 0.812877263581489
"ABA" 3 120000 11 "Nlasso_JOE(OR)" 23 42 249 51215 0.884547069271758
"ABA" 3 120000 11 "Nlasso(AND)" 20 115 176 51218 0.722792607802875
"ABA" 3 120000 11 "Nlasso(OR)" 22 103 188 51216 0.750499001996008
"ABA" 3 120000 11 "Glasso" 68 67 224 51170 0.76843910806175
"ABA" 3 120000 12 "Nlasso_JOE(AND)" 5 88 203 51233 0.813627254509018
"ABA" 3 120000 12 "Nlasso_JOE(OR)" 19 34 257 51219 0.90652557319224
"ABA" 3 120000 12 "Nlasso(AND)" 29 110 181 51209 0.722554890219561
"ABA" 3 120000 12 "Nlasso(OR)" 31 90 201 51207 0.768642447418738
"ABA" 3 120000 12 "Glasso" 79 60 231 51159 0.768718801996672
"ABA" 3 120000 13 "Nlasso_JOE(AND)" 2 111 180 51236 0.761099365750529
"ABA" 3 120000 13 "Nlasso_JOE(OR)" 18 49 242 51220 0.878402903811252
"ABA" 3 120000 13 "Nlasso(AND)" 26 129 162 51212 0.676409185803758
"ABA" 3 120000 13 "Nlasso(OR)" 28 111 180 51210 0.721442885771543
"ABA" 3 120000 13 "Glasso" 72 79 212 51166 0.737391304347826
"ABA" 3 120000 14 "Nlasso_JOE(AND)" 2 107 184 51236 0.771488469601677
"ABA" 3 120000 14 "Nlasso_JOE(OR)" 10 43 248 51228 0.903460837887067
"ABA" 3 120000 14 "Nlasso(AND)" 18 133 158 51220 0.676659528907923
"ABA" 3 120000 14 "Nlasso(OR)" 28 107 184 51210 0.731610337972167
"ABA" 3 120000 14 "Glasso" 76 79 212 51162 0.732297063903282
"ABA" 3 120000 15 "Nlasso_JOE(AND)" 6 121 170 51232 0.728051391862955
"ABA" 3 120000 15 "Nlasso_JOE(OR)" 29 56 235 51209 0.846846846846847
"ABA" 3 120000 15 "Nlasso(AND)" 18 131 160 51220 0.682302771855011
"ABA" 3 120000 15 "Nlasso(OR)" 18 109 182 51220 0.741344195519348
"ABA" 3 120000 15 "Glasso" 60 71 220 51178 0.770577933450088
"ABA" 3 120000 16 "Nlasso_JOE(AND)" 4 99 192 51234 0.788501026694045
"ABA" 3 120000 16 "Nlasso_JOE(OR)" 27 36 255 51211 0.890052356020942
"ABA" 3 120000 16 "Nlasso(AND)" 14 135 156 51224 0.676789587852495
"ABA" 3 120000 16 "Nlasso(OR)" 14 107 184 51224 0.752556237218814
"ABA" 3 120000 16 "Glasso" 66 67 224 51172 0.771084337349398
"ABA" 3 120000 17 "Nlasso_JOE(AND)" 2 107 184 51236 0.771488469601677
"ABA" 3 120000 17 "Nlasso_JOE(OR)" 16 33 258 51222 0.913274336283186
"ABA" 3 120000 17 "Nlasso(AND)" 16 123 168 51222 0.707368421052632
"ABA" 3 120000 17 "Nlasso(OR)" 20 101 190 51218 0.758483033932136
"ABA" 3 120000 17 "Glasso" 48 53 238 51190 0.824956672443674
"ABA" 3 120000 18 "Nlasso_JOE(AND)" 4 103 188 51234 0.778467908902691
"ABA" 3 120000 18 "Nlasso_JOE(OR)" 19 40 251 51219 0.894830659536542
"ABA" 3 120000 18 "Nlasso(AND)" 28 133 158 51210 0.662473794549266
"ABA" 3 120000 18 "Nlasso(OR)" 28 101 190 51210 0.74656188605108
"ABA" 3 120000 18 "Glasso" 52 61 230 51186 0.802792321116928
"ABA" 3 120000 19 "Nlasso_JOE(AND)" 2 111 180 51236 0.761099365750529
"ABA" 3 120000 19 "Nlasso_JOE(OR)" 19 48 243 51219 0.878842676311031
"ABA" 3 120000 19 "Nlasso(AND)" 28 125 166 51210 0.684536082474227
"ABA" 3 120000 19 "Nlasso(OR)" 30 101 190 51208 0.743639921722113
"ABA" 3 120000 19 "Glasso" 84 83 208 51154 0.713550600343053
"ABA" 3 120000 20 "Nlasso_JOE(AND)" 4 105 186 51234 0.773388773388773
"ABA" 3 120000 20 "Nlasso_JOE(OR)" 24 59 232 51214 0.848263254113345
"ABA" 3 120000 20 "Nlasso(AND)" 20 127 164 51218 0.690526315789474
"ABA" 3 120000 20 "Nlasso(OR)" 22 103 188 51216 0.750499001996008
"ABA" 3 120000 20 "Glasso" 76 71 220 51162 0.749574105621806
"ABA" 3 80000 1 "DBGlasso_Holm" 0 255 36 51238 0.220183486238532
"ABA" 3 80000 1 "DBGlasso_FDR" 0 255 36 51238 0.220183486238532
"ABA" 3 80000 2 "DBGlasso_Holm" 0 253 38 51238 0.231003039513678
"ABA" 3 80000 2 "DBGlasso_FDR" 0 245 46 51238 0.27299703264095
"ABA" 3 80000 3 "DBGlasso_Holm" 0 255 36 51238 0.220183486238532
"ABA" 3 80000 3 "DBGlasso_FDR" 0 247 44 51238 0.262686567164179
"ABA" 3 80000 4 "DBGlasso_Holm" 0 259 32 51238 0.198142414860681
"ABA" 3 80000 4 "DBGlasso_FDR" 0 251 40 51238 0.241691842900302
"ABA" 3 80000 5 "DBGlasso_Holm" 0 251 40 51238 0.241691842900302
"ABA" 3 80000 5 "DBGlasso_FDR" 0 249 42 51238 0.252252252252252
"ABA" 3 80000 6 "DBGlasso_Holm" 0 253 38 51238 0.231003039513678
"ABA" 3 80000 6 "DBGlasso_FDR" 0 249 42 51238 0.252252252252252
"ABA" 3 80000 7 "DBGlasso_Holm" 0 259 32 51238 0.198142414860681
"ABA" 3 80000 7 "DBGlasso_FDR" 0 251 40 51238 0.241691842900302
"ABA" 3 80000 8 "DBGlasso_Holm" 0 245 46 51238 0.27299703264095
"ABA" 3 80000 8 "DBGlasso_FDR" 0 243 48 51238 0.283185840707965
"ABA" 3 80000 9 "DBGlasso_Holm" 0 257 34 51238 0.209230769230769
"ABA" 3 80000 9 "DBGlasso_FDR" 0 251 40 51238 0.241691842900302
"ABA" 3 80000 10 "DBGlasso_Holm" 0 251 40 51238 0.241691842900302
"ABA" 3 80000 10 "DBGlasso_FDR" 0 247 44 51238 0.262686567164179
"ABA" 3 80000 11 "DBGlasso_Holm" 0 249 42 51238 0.252252252252252
"ABA" 3 80000 11 "DBGlasso_FDR" 0 245 46 51238 0.27299703264095
"ABA" 3 80000 12 "DBGlasso_Holm" 0 259 32 51238 0.198142414860681
"ABA" 3 80000 12 "DBGlasso_FDR" 0 253 38 51238 0.231003039513678
"ABA" 3 80000 13 "DBGlasso_Holm" 0 251 40 51238 0.241691842900302
"ABA" 3 80000 13 "DBGlasso_FDR" 0 249 42 51238 0.252252252252252
"ABA" 3 80000 14 "DBGlasso_Holm" 0 257 34 51238 0.209230769230769
"ABA" 3 80000 14 "DBGlasso_FDR" 0 249 42 51238 0.252252252252252
"ABA" 3 80000 15 "DBGlasso_Holm" 0 255 36 51238 0.220183486238532
"ABA" 3 80000 15 "DBGlasso_FDR" 0 253 38 51238 0.231003039513678
"ABA" 3 80000 16 "DBGlasso_Holm" 0 253 38 51238 0.231003039513678
"ABA" 3 80000 16 "DBGlasso_FDR" 0 247 44 51238 0.262686567164179
"ABA" 3 80000 17 "DBGlasso_Holm" 0 253 38 51238 0.231003039513678
"ABA" 3 80000 17 "DBGlasso_FDR" 0 247 44 51238 0.262686567164179
"ABA" 3 80000 18 "DBGlasso_Holm" 0 255 36 51238 0.220183486238532
"ABA" 3 80000 18 "DBGlasso_FDR" 0 251 40 51238 0.241691842900302
"ABA" 3 80000 19 "DBGlasso_Holm" 0 253 38 51238 0.231003039513678
"ABA" 3 80000 19 "DBGlasso_FDR" 0 251 40 51238 0.241691842900302
"ABA" 3 80000 20 "DBGlasso_Holm" 0 257 34 51238 0.209230769230769
"ABA" 3 80000 20 "DBGlasso_FDR" 0 251 40 51238 0.241691842900302
"ABA" 3 120000 1 "DBGlasso_Holm" 0 245 46 51238 0.27299703264095
"ABA" 3 120000 1 "DBGlasso_FDR" 0 241 50 51238 0.293255131964809
"ABA" 3 120000 2 "DBGlasso_Holm" 0 241 50 51238 0.293255131964809
"ABA" 3 120000 2 "DBGlasso_FDR" 0 203 88 51238 0.464379947229551
"ABA" 3 120000 3 "DBGlasso_Holm" 0 241 50 51238 0.293255131964809
"ABA" 3 120000 3 "DBGlasso_FDR" 0 235 56 51238 0.322766570605187
"ABA" 3 120000 4 "DBGlasso_Holm" 0 241 50 51238 0.293255131964809
"ABA" 3 120000 4 "DBGlasso_FDR" 0 235 56 51238 0.322766570605187
"ABA" 3 120000 5 "DBGlasso_Holm" 0 241 50 51238 0.293255131964809
"ABA" 3 120000 5 "DBGlasso_FDR" 2 209 82 51236 0.437333333333333
"ABA" 3 120000 6 "DBGlasso_Holm" 0 235 56 51238 0.322766570605187
"ABA" 3 120000 6 "DBGlasso_FDR" 0 203 88 51238 0.464379947229551
"ABA" 3 120000 7 "DBGlasso_Holm" 0 241 50 51238 0.293255131964809
"ABA" 3 120000 7 "DBGlasso_FDR" 0 209 82 51238 0.439678284182306
"ABA" 3 120000 8 "DBGlasso_Holm" 0 237 54 51238 0.31304347826087
"ABA" 3 120000 8 "DBGlasso_FDR" 0 209 82 51238 0.439678284182306
"ABA" 3 120000 9 "DBGlasso_Holm" 0 239 52 51238 0.303206997084548
"ABA" 3 120000 9 "DBGlasso_FDR" 0 211 80 51238 0.431266846361186
"ABA" 3 120000 10 "DBGlasso_Holm" 0 243 48 51238 0.283185840707965
"ABA" 3 120000 10 "DBGlasso_FDR" 0 213 78 51238 0.422764227642276
"ABA" 3 120000 11 "DBGlasso_Holm" 0 241 50 51238 0.293255131964809
"ABA" 3 120000 11 "DBGlasso_FDR" 0 197 94 51238 0.488311688311688
"ABA" 3 120000 12 "DBGlasso_Holm" 0 239 52 51238 0.303206997084548
"ABA" 3 120000 12 "DBGlasso_FDR" 0 215 76 51238 0.4141689373297
"ABA" 3 120000 13 "DBGlasso_Holm" 0 239 52 51238 0.303206997084548
"ABA" 3 120000 13 "DBGlasso_FDR" 0 209 82 51238 0.439678284182306
"ABA" 3 120000 14 "DBGlasso_Holm" 0 241 50 51238 0.293255131964809
"ABA" 3 120000 14 "DBGlasso_FDR" 0 211 80 51238 0.431266846361186
"ABA" 3 120000 15 "DBGlasso_Holm" 0 233 58 51238 0.332378223495702
"ABA" 3 120000 15 "DBGlasso_FDR" 0 207 84 51238 0.448
"ABA" 3 120000 16 "DBGlasso_Holm" 0 243 48 51238 0.283185840707965
"ABA" 3 120000 16 "DBGlasso_FDR" 0 217 74 51238 0.405479452054795
"ABA" 3 120000 17 "DBGlasso_Holm" 0 243 48 51238 0.283185840707965
"ABA" 3 120000 17 "DBGlasso_FDR" 0 217 74 51238 0.405479452054795
"ABA" 3 120000 18 "DBGlasso_Holm" 0 239 52 51238 0.303206997084548
"ABA" 3 120000 18 "DBGlasso_FDR" 0 213 78 51238 0.422764227642276
"ABA" 3 120000 19 "DBGlasso_Holm" 0 241 50 51238 0.293255131964809
"ABA" 3 120000 19 "DBGlasso_FDR" 0 239 52 51238 0.303206997084548
"ABA" 3 120000 20 "DBGlasso_Holm" 0 239 52 51238 0.303206997084548
"ABA" 3 120000 20 "DBGlasso_FDR" 0 215 76 51238 0.4141689373297
"ABA" 2 8000 1 "CLIME" 456 144 148 50781 0.330357142857143
"ABA" 2 5000 1 "CLIME" 350 186 106 50887 0.283422459893048
"ABA" 3 80000 2 "CLIME" 664 36 256 50573 0.422442244224422
"ABA" 3 120000 2 "CLIME" 686 6 286 50551 0.45253164556962
"ABA" 2 8000 2 "CLIME" 338 146 146 50899 0.376288659793814
"ABA" 2 5000 2 "CLIME" 348 180 112 50889 0.297872340425532
"ABA" 3 80000 3 "CLIME" 658 26 266 50579 0.4375
"ABA" 2 8000 3 "CLIME" 382 130 162 50855 0.38755980861244
"ABA" 3 120000 3 "CLIME" 696 10 282 50541 0.444094488188976
"ABA" 2 5000 3 "CLIME" 346 186 106 50891 0.28494623655914
"ABA" 2 8000 4 "CLIME" 364 136 156 50873 0.38423645320197
"ABA" 3 80000 4 "CLIME" 652 34 258 50585 0.429284525790349
"ABA" 2 5000 4 "CLIME" 336 186 106 50901 0.288828337874659
"ABA" 3 120000 4 "CLIME" 722 14 278 50515 0.430340557275542
"ABA" 2 8000 5 "CLIME" 448 138 154 50789 0.344519015659955
"ABA" 3 80000 5 "CLIME" 656 28 264 50581 0.435643564356436
"ABA" 2 5000 5 "CLIME" 348 174 118 50889 0.311345646437995
"ABA" 3 120000 5 "CLIME" 676 10 282 50561 0.4512
"ABA" 2 8000 6 "CLIME" 444 128 164 50793 0.364444444444444
"ABA" 3 80000 6 "CLIME" 660 26 266 50577 0.436781609195402
"ABA" 2 5000 6 "CLIME" 354 178 114 50883 0.3
"ABA" 3 120000 6 "CLIME" 674 12 280 50563 0.449438202247191
"ABA" 1 8000 1 "CLIME" 2310 22 270 48927 0.188022284122563
"ABA" 1 12000 1 "CLIME" 54 92 200 51183 0.732600732600733
"ABA" 2 8000 7 "CLIME" 430 132 160 50807 0.36281179138322
"ABA" 2 5000 7 "CLIME" 336 176 116 50901 0.311827956989247
"ABA" 3 80000 7 "CLIME" 672 44 248 50565 0.409240924092409
"ABA" 3 120000 7 "CLIME" 698 8 284 50539 0.445839874411303
"ABA" 2 8000 8 "CLIME" 408 148 144 50829 0.341232227488152
"ABA" 2 5000 8 "CLIME" 366 184 108 50871 0.281984334203655
"ABA" 3 80000 8 "CLIME" 642 26 266 50595 0.443333333333333
"ABA" 2 8000 9 "CLIME" 382 126 166 50855 0.395238095238095
"ABA" 3 120000 8 "CLIME" 696 14 278 50541 0.439178515007899
"ABA" 2 5000 9 "CLIME" 344 176 116 50893 0.308510638297872
"ABA" 3 80000 9 "CLIME" 670 54 238 50567 0.396666666666667
"ABA" 2 8000 10 "CLIME" 342 130 162 50895 0.407035175879397
"ABA" 2 5000 10 "CLIME" 308 174 118 50929 0.328690807799443
"ABA" 3 120000 9 "CLIME" 702 12 280 50535 0.43956043956044
"ABA" 3 80000 10 "CLIME" 622 28 264 50615 0.448217317487267
"ABA" 3 120000 10 "CLIME" 702 14 278 50535 0.437106918238994
"ABA" 1 8000 2 "CLIME" 2386 14 278 48851 0.18809201623816
"ABA" 1 12000 2 "CLIME" 80 110 182 51157 0.657039711191336
"ABA" 1 8000 3 "CLIME" 2328 22 270 48909 0.186851211072664
"ABA" 1 12000 3 "CLIME" 76 78 214 51161 0.735395189003436
"ABA" 1 8000 4 "CLIME" 2292 14 278 48945 0.194269741439553
"ABA" 1 12000 4 "CLIME" 54 104 188 51183 0.704119850187266
"ABA" 1 8000 5 "CLIME" 2444 20 272 48793 0.180851063829787
"ABA" 1 12000 5 "CLIME" 72 92 200 51165 0.709219858156028
"ABA" 1 8000 6 "CLIME" 2304 22 270 48933 0.188415910676902
"ABA" 1 12000 6 "CLIME" 78 96 196 51159 0.692579505300353
"ABA" 1 8000 7 "CLIME" 2282 24 268 48955 0.188599577762139
"ABA" 1 12000 7 "CLIME" 54 82 210 51183 0.755395683453237
"ABA" 1 8000 8 "CLIME" 2418 26 266 48819 0.178763440860215
"ABA" 1 12000 8 "CLIME" 52 92 200 51185 0.735294117647059
"ABA" 1 8000 9 "CLIME" 2274 10 282 48963 0.198033707865169
"ABA" 1 12000 9 "CLIME" 60 94 198 51177 0.72
"ABA" 1 8000 10 "CLIME" 2338 28 264 48899 0.182446440912232
"ABA" 1 12000 10 "CLIME" 64 82 210 51173 0.742049469964664
"ABA" 3 80000 1 "CLIME" 680 38 254 50557 0.414355628058728
"ABA" 3 120000 1 "CLIME" 716 14 278 50521 0.432348367029549
"ABA" 3 80000 11 "CLIME" 690 34 258 50547 0.416129032258065
"ABA" 3 120000 11 "CLIME" 718 16 276 50519 0.429237947122862
"ABA" 2 8000 11 "CLIME" 398 128 164 50839 0.384074941451991
"ABA" 2 5000 11 "CLIME" 378 196 96 50859 0.25065274151436
"ABA" 3 80000 12 "CLIME" 658 30 262 50579 0.432343234323432
"ABA" 2 8000 12 "CLIME" 414 130 162 50823 0.373271889400922
"ABA" 3 120000 12 "CLIME" 678 4 288 50559 0.457869634340223
"ABA" 2 5000 12 "CLIME" 318 188 104 50919 0.291316526610644
"ABA" 3 80000 13 "CLIME" 658 20 272 50579 0.445171849427169
"ABA" 2 8000 13 "CLIME" 392 136 156 50845 0.371428571428571
"ABA" 2 5000 13 "CLIME" 344 174 118 50893 0.312997347480106
"ABA" 3 120000 13 "CLIME" 666 16 276 50571 0.447325769854133
"ABA" 2 8000 14 "CLIME" 414 148 144 50823 0.338823529411765
"ABA" 3 80000 14 "CLIME" 640 32 260 50597 0.436241610738255
"ABA" 2 5000 14 "CLIME" 308 186 106 50929 0.30028328611898
"ABA" 3 120000 14 "CLIME" 714 16 276 50523 0.430577223088924
"ABA" 2 8000 15 "CLIME" 412 134 158 50825 0.366589327146172
"ABA" 3 80000 15 "CLIME" 670 44 248 50567 0.409917355371901
"ABA" 2 5000 15 "CLIME" 372 196 96 50865 0.252631578947368
"ABA" 3 120000 15 "CLIME" 664 16 276 50573 0.448051948051948
"ABA" 2 8000 16 "CLIME" 382 140 152 50855 0.368038740920097
"ABA" 3 80000 16 "CLIME" 680 20 272 50557 0.437299035369775
"ABA" 2 5000 16 "CLIME" 298 188 104 50939 0.29971181556196
"ABA" 3 120000 16 "CLIME" 742 4 288 50495 0.435703479576399
"ABA" 2 8000 17 "CLIME" 352 132 160 50885 0.398009950248756
"ABA" 3 80000 17 "CLIME" 658 16 276 50579 0.450244698205546
"ABA" 2 5000 17 "CLIME" 302 186 106 50935 0.302857142857143
"ABA" 3 120000 17 "CLIME" 668 8 284 50569 0.456591639871383
"ABA" 2 8000 18 "CLIME" 354 132 160 50883 0.397022332506204
"ABA" 3 80000 18 "CLIME" 670 34 258 50567 0.422950819672131
"ABA" 2 5000 18 "CLIME" 370 200 92 50867 0.244031830238727
"ABA" 3 120000 18 "CLIME" 672 14 278 50565 0.447665056360709
"ABA" 2 8000 19 "CLIME" 392 126 166 50845 0.390588235294118
"ABA" 3 80000 19 "CLIME" 646 38 254 50591 0.426174496644295
"ABA" 2 5000 19 "CLIME" 358 184 108 50879 0.284960422163588
"ABA" 2 8000 20 "CLIME" 438 140 152 50799 0.344671201814059
"ABA" 3 120000 19 "CLIME" 652 20 272 50585 0.447368421052632
"ABA" 3 80000 20 "CLIME" 604 30 262 50633 0.452504317789292
"ABA" 2 5000 20 "CLIME" 308 184 108 50929 0.305084745762712
"ABA" 3 120000 20 "CLIME" 696 14 278 50541 0.439178515007899
"ABA" 3 80000 11 "CLIME" 690 34 258 50547 0.416129032258065
"ABA" 3 120000 11 "CLIME" 718 16 276 50519 0.429237947122862
"ABA" 3 80000 12 "CLIME" 658 30 262 50579 0.432343234323432
"ABA" 3 120000 12 "CLIME" 678 4 288 50559 0.457869634340223
"ABA" 3 80000 13 "CLIME" 658 20 272 50579 0.445171849427169
"ABA" 3 120000 13 "CLIME" 666 16 276 50571 0.447325769854133
"ABA" 3 80000 14 "CLIME" 640 32 260 50597 0.436241610738255
"ABA" 3 120000 14 "CLIME" 714 16 276 50523 0.430577223088924
"ABA" 3 80000 15 "CLIME" 670 44 248 50567 0.409917355371901
"ABA" 3 120000 15 "CLIME" 664 16 276 50573 0.448051948051948
"ABA" 3 80000 16 "CLIME" 680 20 272 50557 0.437299035369775
"ABA" 3 120000 16 "CLIME" 742 4 288 50495 0.435703479576399
"ABA" 3 80000 17 "CLIME" 658 16 276 50579 0.450244698205546
"ABA" 3 120000 17 "CLIME" 668 8 284 50569 0.456591639871383
"ABA" 3 80000 18 "CLIME" 670 34 258 50567 0.422950819672131
"ABA" 3 120000 18 "CLIME" 672 14 278 50565 0.447665056360709
"ABA" 3 80000 19 "CLIME" 646 38 254 50591 0.426174496644295
"ABA" 3 120000 19 "CLIME" 652 20 272 50585 0.447368421052632
"ABA" 3 80000 20 "CLIME" 604 30 262 50633 0.452504317789292
"ABA" 3 120000 20 "CLIME" 696 14 278 50541 0.439178515007899
"ABA" 1 8000 1 "GIJOE_Bonf" 0 135 156 51238 0.697986577181208
"ABA" 1 8000 1 "GIJOE_Holm" 0 135 156 51238 0.697986577181208
"ABA" 1 8000 1 "GIJOE_FDR" 12 87 204 51226 0.804733727810651
"ABA" 1 8000 1 "Nlasso_JOE(AND)" 10 157 134 51228 0.616091954022989
"ABA" 1 8000 1 "Nlasso_JOE(OR)" 32 95 196 51206 0.755298651252408
"ABA" 1 8000 2 "GIJOE_Bonf" 0 145 146 51238 0.668192219679634
"ABA" 1 8000 2 "GIJOE_Holm" 0 145 146 51238 0.668192219679634
"ABA" 1 8000 2 "GIJOE_FDR" 18 93 198 51220 0.781065088757396
"ABA" 1 8000 2 "Nlasso_JOE(AND)" 6 161 130 51232 0.608899297423888
"ABA" 1 8000 2 "Nlasso_JOE(OR)" 26 91 200 51212 0.773694390715667
"ABA" 1 8000 3 "GIJOE_Bonf" 0 133 158 51238 0.703786191536748
"ABA" 1 8000 3 "GIJOE_Holm" 0 133 158 51238 0.703786191536748
"ABA" 1 8000 3 "GIJOE_FDR" 4 81 210 51234 0.831683168316832
"ABA" 1 8000 3 "Nlasso_JOE(AND)" 2 145 146 51236 0.665148063781321
"ABA" 1 8000 3 "Nlasso_JOE(OR)" 20 89 202 51218 0.787524366471735
"ABA" 1 8000 4 "GIJOE_Bonf" 0 129 162 51238 0.71523178807947
"ABA" 1 8000 4 "GIJOE_Holm" 0 129 162 51238 0.71523178807947
"ABA" 1 8000 4 "GIJOE_FDR" 2 67 224 51236 0.866537717601547
"ABA" 1 8000 4 "Nlasso_JOE(AND)" 4 151 140 51234 0.64367816091954
"ABA" 1 8000 4 "Nlasso_JOE(OR)" 37 74 217 51201 0.796330275229358
"ABA" 1 8000 5 "GIJOE_Bonf" 0 129 162 51238 0.71523178807947
"ABA" 1 8000 5 "GIJOE_Holm" 0 129 162 51238 0.71523178807947
"ABA" 1 8000 5 "GIJOE_FDR" 20 73 218 51218 0.824196597353497
"ABA" 1 8000 5 "Nlasso_JOE(AND)" 6 133 158 51232 0.694505494505494
"ABA" 1 8000 5 "Nlasso_JOE(OR)" 32 89 202 51206 0.76952380952381
"ABA" 1 8000 6 "GIJOE_Bonf" 0 125 166 51238 0.726477024070022
"ABA" 1 8000 6 "GIJOE_Holm" 0 125 166 51238 0.726477024070022
"ABA" 1 8000 6 "GIJOE_FDR" 17 68 223 51221 0.839924670433145
"ABA" 1 8000 6 "Nlasso_JOE(AND)" 10 153 138 51228 0.62870159453303
